ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC139887.4,lncRNA,0,1,1,0,1,0
AC139887.5,lncRNA,1,1,2,3,5,4
AC140118.1,lncRNA,2,0,1,0,0,0
AC140118.2,lncRNA,6,2,2,1,13,9
AC140121.1,lncRNA,0,1,1,1,17,12
AC140125.2,lncRNA,2,4,1,4,6,3
AC140125.3,lncRNA,1,0,0,0,1,3
AC140134.1,lncRNA,12,3,8,5,18,19
AC140168.1,lncRNA,0,0,1,0,2,4
AC140479.4,lncRNA,0,0,1,2,3,3
AC140481.1,lncRNA,1,4,1,2,10,8
AC140481.2,lncRNA,0,1,1,1,1,1
AC140481.3,lncRNA,1,0,0,0,1,1
AC140658.1,lncRNA,1,3,3,4,6,3
AC140658.2,lncRNA,0,1,0,0,1,0
AC140725.1,lncRNA,0,0,0,1,2,1
AC140847.1,lncRNA,2,4,0,2,5,6
AC140847.2,lncRNA,4,17,4,2,10,9
AC140912.1,lncRNA,4,4,11,5,39,32
AC141002.1,lncRNA,0,2,0,0,0,0
AC141257.1,lncRNA,0,0,0,0,2,2
AC141273.1,lncRNA,0,0,1,0,1,1
AC141424.1,lncRNA,1,2,2,1,12,21
AC141586.2,lncRNA,0,0,0,0,2,2
AC141586.3,lncRNA,1,1,0,2,5,3
AC141930.1,lncRNA,0,0,0,0,3,1
AC141930.2,lncRNA,1,1,3,4,11,7
AC142086.1,lncRNA,1,1,3,2,6,4
AC142086.4,lncRNA,0,0,0,1,2,1
AC142472.1,lncRNA,14,15,57,19,115,98
AC144450.1,lncRNA,0,1,0,1,7,5
AC144521.1,lncRNA,4,24,9,1,32,37
AC144548.1,lncRNA,1,2,1,1,1,1
AC144568.2,lncRNA,0,0,0,0,2,3
AC144831.1,lncRNA,3,1,2,1,22,16
AC144833.1,lncRNA,4,4,1,4,12,13
AC144836.1,lncRNA,0,0,0,1,4,2
AC145098.1,lncRNA,0,0,0,0,4,1
AC145124.1,lncRNA,1,1,2,3,6,5
AC145141.1,lncRNA,0,1,0,0,1,0
AC145141.2,lncRNA,0,1,1,0,0,0
AC145146.1,lncRNA,0,0,0,0,1,2
AC145207.1,lncRNA,0,0,1,0,7,6
AC145207.2,lncRNA,5,3,4,13,5,6
AC145207.3,lncRNA,4,5,1,1,3,3
AC145207.4,lncRNA,0,0,0,0,1,0
AC145207.5,lncRNA,6,8,2,10,2,2
AC145207.6,lncRNA,1,0,0,0,0,0
AC145207.7,lncRNA,1,1,0,4,10,5
AC145207.8,lncRNA,0,0,3,2,3,2
AC145285.2,lncRNA,1,1,1,3,2,4
AC145285.3,lncRNA,0,0,0,2,1,1
AC145285.6,lncRNA,9,10,20,19,27,26
AC145343.1,lncRNA,1,1,1,0,6,7
AC145350.2,lncRNA,1,0,0,1,2,1
AC145350.4,lncRNA,0,0,1,0,0,1
AC145423.2,lncRNA,4,6,21,14,30,31
AC145543.1,lncRNA,0,1,0,0,1,1
AC145625.1,lncRNA,2,0,0,0,1,1
AC145625.2,lncRNA,1,0,1,0,2,1
AC146507.3,lncRNA,0,2,0,3,2,4
AC146944.2,lncRNA,0,2,0,0,1,0
AC147067.1,lncRNA,0,0,2,2,4,2
AC147651.1,lncRNA,0,0,0,0,2,1
AC148476.1,lncRNA,1,1,0,1,2,0
AC148477.1,lncRNA,1,1,0,0,7,7
AC148477.10,lncRNA,1,1,0,0,2,5
AC148477.2,lncRNA,1,1,3,4,11,8
AC148477.3,lncRNA,1,1,2,2,6,5
AC148477.4,lncRNA,2,2,3,1,10,7
AC156455.1,lncRNA,8,12,21,6,41,46
AC159540.1,lncRNA,0,1,0,0,0,0
AC159540.2,lncRNA,1,3,1,1,2,3
AC174469.1,lncRNA,2,12,4,3,5,4
AC183088.3,lncRNA,0,0,0,1,1,1
AC188616.1,lncRNA,1,3,1,2,9,10
AC188617.1,lncRNA,36,29,26,258,89,85
AC188617.2,lncRNA,4,5,5,1,35,18
AC207130.1,lncRNA,16,15,27,14,8,10
AC209005.1,lncRNA,1,1,1,1,10,6
AC211433.1,lncRNA,0,0,3,2,6,5
AC211433.2,lncRNA,0,1,0,0,2,1
AC211476.2,lncRNA,0,1,0,3,5,4
AC211476.3,lncRNA,0,0,1,1,1,1
AC211476.5,lncRNA,0,0,0,0,1,0
AC211476.6,lncRNA,1,2,2,4,7,8
AC211486.2,lncRNA,1,3,0,1,0,0
AC211486.5,lncRNA,0,0,0,1,1,0
AC215217.1,lncRNA,0,0,0,0,1,0
AC215522.2,lncRNA,2,4,3,6,32,29
AC217774.1,lncRNA,0,0,0,0,1,1
AC217774.2,lncRNA,0,0,1,3,4,2
AC226101.1,lncRNA,6,1,5,1,6,4
AC226118.1,lncRNA,4,2,4,0,19,9
AC226119.1,lncRNA,0,0,0,3,1,1
AC231533.1,lncRNA,1,6,6,3,11,13
AC231759.2,lncRNA,1,1,1,0,9,9
AC231981.1,lncRNA,2,2,4,6,26,17
AC232271.1,lncRNA,3,4,3,2,36,51
AC232271.3,lncRNA,32,9,9,26,104,54
AC233263.6,lncRNA,1,1,0,0,1,1
AC233280.1,lncRNA,1,3,3,3,11,9
AC233701.1,lncRNA,12,7,16,4,156,103
AC233702.7,lncRNA,0,1,0,1,2,3
AC233728.1,lncRNA,0,0,0,1,0,0
AC233976.1,lncRNA,0,2,0,0,5,2
AC233976.2,lncRNA,1,2,0,2,12,13
AC233992.1,lncRNA,0,1,0,1,1,1
AC233992.3,lncRNA,2,4,4,1,5,9
AC234031.1,lncRNA,0,1,0,0,1,0
AC234582.1,lncRNA,0,1,0,1,1,1
AC234644.2,lncRNA,0,1,1,1,7,8
AC234772.1,lncRNA,1,2,1,0,9,6
AC234775.2,lncRNA,0,0,0,2,0,0
AC234775.3,lncRNA,1,4,1,3,5,10
AC234781.1,lncRNA,1,2,1,2,3,4
AC234782.2,lncRNA,7,8,6,3,33,33
AC234917.2,lncRNA,0,1,1,0,2,4
AC234917.3,lncRNA,3,7,7,5,12,13
AC235097.1,lncRNA,0,0,1,0,1,0
AC236668.1,lncRNA,0,2,2,0,1,0
AC236972.3,lncRNA,2,0,0,0,2,3
AC237221.1,lncRNA,6,6,6,9,24,24
AC239584.1,lncRNA,0,0,2,2,0,2
AC239585.1,lncRNA,2,0,1,1,4,3
AC239585.2,lncRNA,0,1,0,0,3,3
AC239727.1,lncRNA,0,0,0,0,3,7
AC239799.1,lncRNA,1,1,2,2,7,4
AC239799.2,lncRNA,5,11,4,2,20,30
AC239800.2,lncRNA,1,2,1,3,12,13
AC239802.1,lncRNA,0,0,0,0,0,1
AC239802.2,lncRNA,0,0,1,2,1,1
AC239803.1,lncRNA,0,1,1,0,0,1
AC239804.1,lncRNA,1,0,0,1,1,1
AC239809.3,lncRNA,13,18,18,21,60,63
AC239860.3,lncRNA,0,1,2,1,8,10
AC239868.1,lncRNA,2,2,4,10,6,7
AC240565.1,lncRNA,0,2,1,2,1,4
AC241644.1,lncRNA,1,0,1,0,0,1
AC241644.2,lncRNA,0,2,1,12,1,4
AC241644.3,lncRNA,0,0,0,0,1,0
AC242022.1,lncRNA,0,0,2,1,0,1
AC242022.2,lncRNA,0,0,0,0,1,1
AC242426.2,lncRNA,6,7,5,7,20,17
AC242842.1,lncRNA,0,1,0,1,2,0
AC242988.1,lncRNA,1,0,0,1,2,2
AC242988.2,lncRNA,0,0,0,0,0,3
AC243547.1,lncRNA,0,0,0,0,0,1
AC243547.2,lncRNA,0,0,1,0,5,7
AC243562.3,lncRNA,1,1,0,2,1,0
AC243571.1,lncRNA,0,0,0,0,1,0
AC243571.2,lncRNA,2,1,6,6,49,28
AC243585.1,lncRNA,0,0,0,1,0,1
AC243585.2,lncRNA,0,0,0,0,1,1
AC243654.1,lncRNA,0,1,0,0,0,0
AC243654.3,lncRNA,0,0,2,0,0,0
AC243772.2,lncRNA,1,3,2,3,6,4
AC243773.1,lncRNA,0,7,0,0,5,2
AC243829.1,lncRNA,0,0,3,1,7,4
AC243829.4,lncRNA,0,0,0,9,1,2
AC243829.5,lncRNA,2,3,0,1,0,1
AC243830.1,lncRNA,1,4,1,1,14,9
AC243830.2,lncRNA,1,0,1,1,13,10
AC243830.3,lncRNA,1,0,1,0,1,0
AC243919.2,lncRNA,0,2,0,2,1,1
AC243960.1,lncRNA,2,4,2,4,10,9
AC243960.3,lncRNA,0,2,1,2,16,7
AC243961.1,lncRNA,0,0,0,0,1,1
AC243964.3,lncRNA,0,0,1,2,5,5
AC243965.1,lncRNA,1,1,2,1,7,4
AC243965.2,lncRNA,2,4,2,5,17,15
AC243967.2,lncRNA,1,0,0,0,4,10
AC243967.3,lncRNA,0,1,1,5,4,5
AC244033.2,lncRNA,11,19,11,22,186,155
AC244034.2,lncRNA,0,1,0,0,2,1
AC244035.1,lncRNA,0,0,1,2,6,4
AC244035.2,lncRNA,0,1,0,0,1,0
AC244090.2,lncRNA,0,0,2,0,1,2
AC244093.3,lncRNA,0,3,0,3,1,1
AC244093.4,lncRNA,0,0,2,0,0,1
AC244093.5,lncRNA,0,1,0,0,4,7
AC244100.2,lncRNA,0,0,1,0,14,14
AC244100.3,lncRNA,0,0,1,0,3,3
AC244100.4,lncRNA,0,0,0,2,0,1
AC244102.1,lncRNA,0,0,0,0,1,0
AC244102.3,lncRNA,1,1,0,1,4,3
AC244131.2,lncRNA,5,2,0,1,10,3
AC244153.1,lncRNA,1,0,0,1,6,3
AC244197.2,lncRNA,0,0,1,0,1,0
AC244205.1,lncRNA,0,0,2,0,1,1
AC244213.1,lncRNA,1,4,2,0,12,11
AC244230.1,lncRNA,0,1,0,0,3,2
AC244230.2,lncRNA,6,3,4,3,3,2
AC244250.1,lncRNA,0,0,0,0,1,1
AC244250.4,lncRNA,1,1,1,1,3,7
AC244394.3,lncRNA,0,0,0,0,1,1
AC244453.1,lncRNA,0,0,0,0,2,2
AC244453.2,lncRNA,1,3,4,1,12,7
AC244453.3,lncRNA,0,0,0,5,1,1
AC244472.1,lncRNA,3,1,0,2,2,2
AC244502.1,lncRNA,1,4,5,9,15,19
AC244502.3,lncRNA,0,5,2,1,2,6
AC244517.1,lncRNA,1,6,0,2,9,25
AC244517.11,lncRNA,0,1,1,3,9,8
AC244517.12,lncRNA,0,1,0,0,1,5
AC244517.2,lncRNA,6,4,11,5,86,75
AC244517.4,lncRNA,0,0,1,0,1,0
AC244517.5,lncRNA,12,26,18,8,64,38
AC244517.6,lncRNA,0,0,0,0,1,1
AC244517.7,lncRNA,0,0,1,1,1,0
AC244517.8,lncRNA,0,0,0,0,1,2
AC244517.9,lncRNA,1,1,0,1,2,1
AC244636.3,lncRNA,1,3,1,1,8,5
AC245014.1,lncRNA,0,0,0,0,3,2
AC245014.3,lncRNA,3,1,5,2,1,5
AC245033.2,lncRNA,0,7,1,3,5,5
AC245033.4,lncRNA,2,10,1,0,2,3
AC245036.5,lncRNA,0,2,0,0,5,3
AC245041.1,lncRNA,0,0,0,0,1,0
AC245041.2,lncRNA,5,5,4,8,11,9
AC245052.1,lncRNA,0,0,0,0,1,3
AC245052.4,lncRNA,3,7,4,6,26,22
AC245052.7,lncRNA,0,0,0,1,1,2
AC245060.5,lncRNA,0,0,0,2,1,0
AC245060.6,lncRNA,5,6,7,10,6,5
AC245060.7,lncRNA,6,4,1,5,9,7
AC245088.1,lncRNA,0,0,2,0,0,0
AC245100.1,lncRNA,20,7,37,18,98,87
AC245123.1,lncRNA,2,1,3,2,4,4
AC245128.1,lncRNA,0,0,0,0,7,3
AC245128.3,lncRNA,0,2,0,6,5,3
AC245140.1,lncRNA,0,0,0,0,1,1
AC245140.2,lncRNA,1,3,6,8,46,32
AC245140.3,lncRNA,0,0,0,0,2,2
AC245164.1,lncRNA,1,0,1,0,2,3
AC245164.2,lncRNA,0,0,2,0,1,4
AC245177.1,lncRNA,2,0,1,0,4,3
AC245187.2,lncRNA,0,0,2,0,4,3
AC245297.2,lncRNA,0,2,0,0,3,4
AC245297.3,lncRNA,2,6,3,5,16,16
AC245407.2,lncRNA,0,0,0,2,4,4
AC245427.1,lncRNA,0,0,0,0,3,2
AC245427.2,lncRNA,2,2,0,1,4,3
AC245452.4,lncRNA,0,0,0,0,1,0
AC245519.1,lncRNA,2,0,5,3,32,59
AC245519.2,lncRNA,0,0,0,0,6,8
AC245748.2,lncRNA,1,1,1,0,1,1
AC245748.3,lncRNA,0,0,0,0,1,0
AC245884.1,lncRNA,0,1,1,2,5,3
AC245884.10,lncRNA,0,0,0,0,2,3
AC245884.11,lncRNA,0,2,0,1,2,1
AC245884.8,lncRNA,0,0,2,1,5,4
AC245884.9,lncRNA,1,0,0,0,6,2
AC246680.1,lncRNA,0,0,0,0,2,2
AC246785.3,lncRNA,0,0,0,0,3,2
AC246817.1,lncRNA,1,5,2,7,7,12
AC246817.2,lncRNA,9,4,7,7,28,36
AC247036.1,lncRNA,0,0,0,0,1,0
AC253536.3,lncRNA,0,0,0,2,2,1
AC253536.6,lncRNA,0,1,2,0,1,2
AC253572.1,lncRNA,22,5,66,228,10,21
AC254562.2,lncRNA,0,0,0,0,3,3
AC254562.3,lncRNA,0,1,0,0,1,1
AC254629.1,lncRNA,5,4,5,5,81,92
AC254633.1,lncRNA,1,0,2,1,6,1
ACOXL-AS1,lncRNA,0,1,2,0,9,7
ACSL3-AS1,lncRNA,0,0,0,0,1,1
ACSL6-AS1,lncRNA,0,0,1,0,1,1
ACTA2-AS1,lncRNA,1,1,2,1,9,4
ACTN1-AS1,lncRNA,0,5,3,1,13,7
ACVR2B-AS1,lncRNA,2,8,3,5,8,12
AD000090.1,lncRNA,460,1209,2219,1347,852,1046
AD000671.3,lncRNA,3,4,6,5,5,6
AD001527.1,lncRNA,1,1,0,6,2,4
ADAMTS19-AS1,lncRNA,1,4,3,2,13,10
ADAMTS9-AS1,lncRNA,3,6,12,4,19,32
ADAMTS9-AS2,lncRNA,29,39,22,27,109,100
ADAMTSL4-AS1,lncRNA,1,2,4,3,10,11
ADAMTSL4-AS2,lncRNA,0,0,0,0,2,3
ADARB2-AS1,lncRNA,1,1,6,1,17,17
ADCY6-DT,lncRNA,0,2,0,1,4,5
ADD3-AS1,lncRNA,9,16,10,26,243,229
ADGRA1-AS1,lncRNA,7,12,13,18,55,47
ADGRD1-AS1,lncRNA,2,1,1,5,47,46
ADGRF5-AS1,lncRNA,0,0,0,0,3,6
ADGRL3-AS1,lncRNA,0,0,0,2,2,3
ADIPOQ-AS1,lncRNA,1,5,3,8,6,5
ADIRF-AS1,lncRNA,11,14,28,23,29,37
ADNP-AS1,lncRNA,1,1,1,1,3,3
ADORA2A-AS1,lncRNA,1,4,4,6,11,12
ADPGK-AS1,lncRNA,9,8,12,11,50,34
AF001548.1,lncRNA,1,0,0,3,12,7
AF001548.2,lncRNA,0,1,0,0,1,1
AF001550.1,lncRNA,0,0,0,5,2,2
AF015262.1,lncRNA,0,1,2,2,0,1
AF015720.1,lncRNA,0,0,0,0,0,2
AF038458.2,lncRNA,0,0,0,0,0,1
AF038458.3,lncRNA,0,0,0,0,11,10
AF064858.1,lncRNA,4,2,5,7,25,14
AF064858.2,lncRNA,1,0,0,0,1,1
AF064860.1,lncRNA,0,0,0,0,3,1
AF064860.2,lncRNA,0,0,2,0,7,4
AF064866.1,lncRNA,1,0,0,2,2,1
AF067845.1,lncRNA,4,3,8,2,19,13
AF067845.2,lncRNA,4,4,9,4,48,34
AF067845.4,lncRNA,0,1,1,0,3,1
AF067845.5,lncRNA,0,0,0,2,2,3
AF096876.1,lncRNA,1,1,1,0,1,1
AF099810.1,lncRNA,0,1,2,0,1,3
AF106564.1,lncRNA,3,2,2,1,30,25
AF107885.2,lncRNA,0,2,0,0,5,2
AF111167.1,lncRNA,0,0,0,0,3,2
AF111167.2,lncRNA,3,4,5,2,25,23
AF111169.1,lncRNA,3,0,0,0,1,1
AF111169.2,lncRNA,1,0,1,0,1,2
AF111169.3,lncRNA,0,0,0,0,3,0
AF111169.4,lncRNA,1,3,0,0,8,8
AF117829.1,lncRNA,14,4,6,14,21,18
AF121898.1,lncRNA,0,2,2,1,8,3
AF124730.1,lncRNA,0,0,2,0,1,0
AF127577.1,lncRNA,0,1,0,0,1,0
AF127577.2,lncRNA,0,3,1,0,1,2
AF127577.3,lncRNA,0,1,0,0,1,2
AF127577.4,lncRNA,8,8,7,5,76,55
AF127577.5,lncRNA,0,0,0,0,0,1
AF127936.1,lncRNA,1,5,5,7,10,9
AF129075.1,lncRNA,0,0,0,1,4,3
AF129075.2,lncRNA,2,1,2,1,8,5
AF129075.3,lncRNA,0,1,0,0,0,0
AF130248.1,lncRNA,0,0,1,0,3,2
AF130359.1,lncRNA,0,0,0,0,2,1
AF130417.1,lncRNA,0,0,0,0,0,2
AF131215.2,lncRNA,0,0,0,0,5,7
AF131215.3,lncRNA,0,1,0,0,3,3
AF131215.4,lncRNA,2,5,1,2,2,1
AF131215.5,lncRNA,0,0,7,1,3,4
AF131215.6,lncRNA,0,2,1,0,8,10
AF131215.7,lncRNA,2,0,0,4,0,0
AF131216.1,lncRNA,1,7,2,6,13,17
AF131216.3,lncRNA,2,1,2,0,17,8
AF131216.4,lncRNA,6,2,6,3,21,28
AF131216.5,lncRNA,1,1,0,0,0,2
AF165147.1,lncRNA,4,3,2,3,14,10
AF178030.1,lncRNA,0,0,0,0,1,2
AF181450.1,lncRNA,0,0,0,0,3,1
AF186192.1,lncRNA,0,0,0,2,3,4
AF186192.3,lncRNA,2,2,2,4,7,7
AF196972.1,lncRNA,0,0,0,0,6,1
AF212831.1,lncRNA,1,0,0,0,0,1
AF213884.3,lncRNA,2,3,11,1,5,4
AF222684.1,lncRNA,2,2,2,0,17,11
AF222685.1,lncRNA,0,1,2,0,7,5
AF228727.1,lncRNA,5,4,10,4,135,106
AF230666.1,lncRNA,1,7,1,1,9,4
AF230666.2,lncRNA,1,0,2,1,4,4
AF233439.1,lncRNA,0,0,0,0,1,1
AF233439.2,lncRNA,0,0,0,0,4,2
AF235103.1,lncRNA,0,0,1,0,1,0
AF235103.3,lncRNA,1,1,4,5,11,7
AF240627.1,lncRNA,0,0,0,0,2,1
AF241725.1,lncRNA,0,0,0,1,1,0
AF241728.1,lncRNA,0,1,1,0,3,2
AF241728.2,lncRNA,0,16,1,2,9,5
AF250324.1,lncRNA,0,0,0,0,4,2
AF254983.1,lncRNA,1,1,1,1,6,5
AF274573.1,lncRNA,0,0,3,0,2,2
AF274853.1,lncRNA,13,3,20,6,31,18
AF279873.3,lncRNA,1,5,2,8,5,7
AF279873.4,lncRNA,0,3,0,1,1,1
AF287957.1,lncRNA,0,2,5,0,9,10
AFAP1-AS1,lncRNA,13,18,11,18,38,33
AFDN-DT,lncRNA,7,10,19,12,143,84
AFF2-IT1,lncRNA,0,0,1,0,0,0
AGAP1-IT1,lncRNA,1,0,2,2,3,5
AGAP11,lncRNA,0,0,0,0,3,2
AGAP2-AS1,lncRNA,6,6,7,7,56,47
AGBL1-AS1,lncRNA,3,7,3,4,75,49
AGBL4-AS1,lncRNA,0,0,0,0,1,1
AGBL4-IT1,lncRNA,0,0,4,0,2,2
AGBL5-AS1,lncRNA,1,0,2,0,7,8
AGBL5-IT1,lncRNA,0,0,2,7,1,1
AIRN,lncRNA,5,8,17,10,67,63
AJ003147.1,lncRNA,1,0,1,0,7,5
AJ003147.2,lncRNA,27,18,37,31,63,41
AJ006995.1,lncRNA,1,0,0,1,1,1
AJ009632.1,lncRNA,0,0,2,2,4,3
AJ009632.2,lncRNA,20,14,20,26,240,254
AJ011931.1,lncRNA,1,7,14,5,38,47
AJ011931.2,lncRNA,40,13,4,15,34,19
AJ011932.1,lncRNA,2,1,6,2,45,34
AJ239318.1,lncRNA,0,1,0,0,0,1
AJ239322.1,lncRNA,0,1,3,3,2,2
AJ239328.1,lncRNA,2,4,9,3,14,16
AJ271736.1,lncRNA,0,0,0,0,2,1
AKT3-IT1,lncRNA,4,1,0,0,1,0
AL008626.1,lncRNA,0,0,0,1,3,6
AL008628.1,lncRNA,3,6,3,9,39,39
AL008633.1,lncRNA,4,7,4,2,12,25
AL008636.1,lncRNA,0,0,0,4,3,1
AL008638.1,lncRNA,0,0,0,0,0,1
AL008638.2,lncRNA,1,1,1,0,6,4
AL008638.3,lncRNA,3,15,3,5,13,9
AL008638.4,lncRNA,1,1,1,2,0,1
AL008638.5,lncRNA,3,8,4,4,5,15
AL008638.6,lncRNA,4,1,2,5,8,7
AL008718.2,lncRNA,0,1,0,1,2,3
AL008718.3,lncRNA,0,0,0,1,0,0
AL008719.1,lncRNA,0,0,1,0,3,1
AL008720.1,lncRNA,1,1,4,1,10,8
AL008720.2,lncRNA,3,1,5,2,16,13
AL008721.1,lncRNA,0,0,0,0,1,0
AL008721.2,lncRNA,6,6,2,5,9,6
AL008725.1,lncRNA,2,5,1,6,6,10
AL008726.1,lncRNA,1,1,0,0,1,1
AL008727.1,lncRNA,3,7,14,8,104,102
AL008729.1,lncRNA,3,3,3,4,16,10
AL008729.2,lncRNA,5,2,0,9,9,9
AL008730.1,lncRNA,0,0,0,1,1,0
AL008733.1,lncRNA,0,0,0,0,2,1
AL009031.1,lncRNA,6,1,7,5,21,20
AL009050.1,lncRNA,0,0,0,7,2,2
AL009176.1,lncRNA,3,1,2,4,12,11
AL009177.1,lncRNA,18,38,15,15,84,100
AL009178.2,lncRNA,3,2,4,6,13,10
AL009178.3,lncRNA,0,0,0,0,1,1
AL009179.1,lncRNA,2,1,0,0,14,12
AL009179.2,lncRNA,0,14,59,1,6,6
AL009181.1,lncRNA,0,1,0,3,5,6
AL020993.1,lncRNA,0,0,0,0,0,2
AL020994.1,lncRNA,1,0,0,0,0,1
AL020994.2,lncRNA,0,1,2,0,8,9
AL020994.3,lncRNA,0,0,0,0,1,0
AL020995.1,lncRNA,0,0,0,2,0,1
AL020996.1,lncRNA,19,40,29,21,76,63
AL020996.3,lncRNA,0,0,0,0,0,1
AL020997.3,lncRNA,1,0,1,0,2,1
AL020997.4,lncRNA,1,1,2,1,9,8
AL020997.5,lncRNA,1,4,1,4,11,8
AL020998.1,lncRNA,0,0,0,0,5,1
AL021026.1,lncRNA,0,0,0,0,3,1
AL021153.1,lncRNA,2,0,0,0,2,1
AL021154.1,lncRNA,0,0,0,0,1,0
AL021155.4,lncRNA,8,3,45,92,23,21
AL021308.1,lncRNA,0,0,1,0,90,58
AL021328.1,lncRNA,0,0,2,2,5,5
AL021368.1,lncRNA,0,0,0,1,0,0
AL021368.2,lncRNA,2,2,0,1,4,3
AL021368.3,lncRNA,0,0,2,0,4,1
AL021368.4,lncRNA,0,0,0,0,1,1
AL021368.5,lncRNA,0,0,0,1,1,0
AL021391.1,lncRNA,0,1,0,0,2,3
AL021392.1,lncRNA,22,5,9,13,47,49
AL021393.1,lncRNA,0,0,0,1,1,9
AL021395.1,lncRNA,6,5,16,5,31,19
AL021396.1,lncRNA,2,4,3,2,23,20
AL021408.1,lncRNA,0,0,0,0,0,1
AL021578.1,lncRNA,1,4,2,1,8,5
AL021707.1,lncRNA,0,0,2,2,1,1
AL021707.2,lncRNA,1,5,2,5,23,21
AL021707.3,lncRNA,0,2,0,0,1,2
AL021707.4,lncRNA,0,1,1,0,0,1
AL021707.5,lncRNA,0,2,0,0,1,1
AL021707.6,lncRNA,0,1,0,0,1,0
AL021707.7,lncRNA,0,1,0,0,6,10
AL021707.8,lncRNA,3,0,0,0,0,0
AL021707.9,lncRNA,0,2,2,1,10,12
AL021807.1,lncRNA,0,2,0,0,2,0
AL021877.2,lncRNA,3,14,3,6,28,11
AL021878.2,lncRNA,0,1,1,0,0,1
AL021917.1,lncRNA,0,0,0,1,2,2
AL021918.3,lncRNA,0,0,0,0,5,2
AL021918.4,lncRNA,2,5,3,0,0,0
AL021918.5,lncRNA,0,0,0,0,17,21
AL021920.1,lncRNA,3,3,2,4,2,2
AL021920.3,lncRNA,4,5,6,11,4,9
AL021937.1,lncRNA,1,3,1,1,5,5
AL021937.3,lncRNA,1,0,1,1,29,24
AL021937.4,lncRNA,0,0,0,2,1,0
AL021940.1,lncRNA,0,0,0,0,2,1
AL021978.1,lncRNA,0,0,0,1,2,0
AL022067.1,lncRNA,0,1,0,0,0,0
AL022069.1,lncRNA,0,1,1,1,8,8
AL022069.3,lncRNA,7,5,4,9,32,36
AL022097.1,lncRNA,0,0,0,2,3,8
AL022098.1,lncRNA,1,1,2,0,5,5
AL022100.2,lncRNA,8,19,32,15,150,158
AL022151.1,lncRNA,2,13,6,3,5,3
AL022157.1,lncRNA,0,0,0,0,4,7
AL022162.1,lncRNA,0,0,4,2,4,6
AL022170.1,lncRNA,6,6,0,6,3,4
AL022238.2,lncRNA,0,0,0,0,1,1
AL022311.1,lncRNA,14,28,14,23,25,41
AL022313.2,lncRNA,2,0,0,0,4,1
AL022313.3,lncRNA,0,0,0,0,0,1
AL022313.4,lncRNA,1,3,1,1,10,4
AL022314.1,lncRNA,1,1,2,0,22,22
AL022315.1,lncRNA,0,1,1,2,1,2
AL022316.1,lncRNA,0,0,1,1,4,3
AL022318.1,lncRNA,0,0,2,0,3,4
AL022318.5,lncRNA,1,1,0,2,4,2
AL022322.1,lncRNA,1,0,1,1,3,0
AL022322.2,lncRNA,16,22,42,29,126,107
AL022323.1,lncRNA,1,2,0,4,2,7
AL022323.2,lncRNA,2,15,4,10,8,9
AL022323.3,lncRNA,8,27,16,34,41,56
AL022323.4,lncRNA,6,3,1,1,6,1
AL022324.4,lncRNA,4,2,5,3,28,21
AL022326.1,lncRNA,2,0,3,4,4,8
AL022328.1,lncRNA,0,0,1,4,9,8
AL022328.2,lncRNA,0,1,0,1,4,2
AL022328.3,lncRNA,0,1,2,1,2,3
AL022328.4,lncRNA,1,4,10,4,17,21
AL022329.1,lncRNA,4,11,12,24,7,10
AL022329.2,lncRNA,1,4,0,4,3,5
AL022329.3,lncRNA,1,0,0,0,2,1
AL022332.1,lncRNA,0,6,2,3,7,6
AL022334.2,lncRNA,0,0,0,0,1,0
AL022337.1,lncRNA,0,2,0,3,6,8
AL022341.1,lncRNA,1,0,2,1,14,8
AL022341.2,lncRNA,1,1,1,2,10,10
AL022344.1,lncRNA,8,11,9,15,52,41
AL022345.4,lncRNA,0,4,1,3,4,5
AL022397.1,lncRNA,0,1,2,4,1,1
AL022724.2,lncRNA,1,0,0,2,1,1
AL022724.3,lncRNA,1,5,1,0,8,7
AL022726.1,lncRNA,0,0,0,0,1,1
AL023283.1,lncRNA,0,3,1,2,3,4
AL023284.4,lncRNA,0,0,1,0,1,2
AL023495.1,lncRNA,9,19,20,39,174,182
AL023553.1,lncRNA,0,1,0,0,1,0
AL023574.1,lncRNA,0,1,0,0,5,4
AL023581.2,lncRNA,0,0,0,0,2,1
AL023584.1,lncRNA,0,0,0,0,0,1
AL023693.1,lncRNA,0,6,0,1,0,2
AL023754.1,lncRNA,0,0,1,1,2,1
AL023755.1,lncRNA,9,24,32,18,155,161
AL023775.2,lncRNA,0,0,0,1,3,4
AL023802.1,lncRNA,1,5,3,3,17,20
AL023803.1,lncRNA,0,1,0,0,2,1
AL023803.2,lncRNA,0,1,0,0,1,0
AL023803.3,lncRNA,0,0,0,0,12,15
AL023806.1,lncRNA,2,3,5,5,9,13
AL023806.4,lncRNA,0,0,0,0,2,1
AL023806.5,lncRNA,0,1,0,0,0,0
AL023877.1,lncRNA,0,0,0,0,2,0
AL023881.1,lncRNA,0,0,2,0,1,2
AL023882.1,lncRNA,1,1,1,10,5,16
AL023913.1,lncRNA,0,0,1,0,3,2
AL024474.2,lncRNA,0,0,0,0,1,0
AL024497.1,lncRNA,0,0,1,1,1,2
AL024497.2,lncRNA,0,0,0,0,0,4
AL024498.1,lncRNA,0,1,2,1,4,3
