"ID","logFC","logCPM","LR","PValue","FDR"
"AC024651.2",0.253709263530116,5.40245101126686,0.183980254534521,0.66797475290236,1
"TRG-AS1",-0.235107213349743,5.57369382142091,0.183902609116181,0.668040631409168,1
"LINC00963",0.236786149716885,7.67016928594425,0.183818114116863,0.668112340175436,1
"IQCH-AS1",-0.240238995304665,6.38260211562794,0.183691009189453,0.668220247667627,1
"AC114802.1",0.302974567008546,4.73355534646976,0.183655601668828,0.668250315243172,1
"AC069200.1",0.426456714399864,3.8145543055793,0.183594659676837,0.668302074372699,1
"AL163192.1",0.350232839645489,4.15688126957805,0.183543556505056,0.66834548505369,1
"AC090621.1",-0.28610311264241,4.91323898922585,0.183528814529378,0.668358009269118,1
"AL022724.3",0.338262925130255,4.28540938609104,0.183346912050729,0.668512595632445,1
"AC009506.1",0.227050193578512,6.49514878338847,0.18330020483676,0.668552303511051,1
"AC008937.1",-0.482518900412976,3.61463684613719,0.183264674392748,0.668582513529925,1
"AC018618.1",-0.482518900412976,3.61463684613719,0.183264674392748,0.668582513529925,1
"AL049828.1",0.22963062209702,7.07423918248838,0.183211387540374,0.66862782756052,1
"LINC02694",-0.234353989059276,6.26123871441483,0.183178463922768,0.668655829017064,1
"AL390791.1",0.396014131227936,3.94603119606907,0.183046249845043,0.668768306762969,1
"KRTAP5-AS1",-0.244862728500243,5.32062184100043,0.183035697905603,0.668777285626164,1
"AL591519.1",0.272932717727251,4.86731858202087,0.182909151668881,0.668884990294748,1
"AL049712.1",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"AP000894.4",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"LINC02278",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"LINC02761",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"NCKAP5-AS2",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"TTTY2",-0.532450142217917,3.55786342013347,0.182512464055151,0.669222900658403,1
"AC138207.4",-0.587391395048319,3.38802679727579,0.182477594408127,0.669252624422482,1
"AL137129.1",-0.587391395048319,3.38802679727579,0.182477594408127,0.669252624422482,1
"FAM225A",-0.231499689909231,6.07050080628753,0.182439967978299,0.669284701904721,1
"AC010343.3",-0.311801868238564,4.51403826622188,0.182397980458826,0.669320501944015,1
"ZFHX4-AS1",0.274722790385124,4.79803030719746,0.182338537357717,0.669371193559914,1
"AC010451.1",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"AC024270.3",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"AC079054.1",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"AC096536.3",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"AL451105.1",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"SRGAP3-AS1",-0.554341122897537,3.32938932960592,0.182237125414541,0.669457697728463,1
"AL355836.2",0.257183889696843,5.03969314028212,0.182156921971233,0.669526131245831,1
"PEX5L-AS1",0.406071154649026,3.94967580695725,0.182092708403644,0.669580934254751,1
"LINC00899",0.227043154449255,6.80645653478547,0.182078342919796,0.66959319602692,1
"ERC2-IT1",-0.294779883289363,4.78624933613384,0.182035917822922,0.669629411641473,1
"AC116353.5",0.321812026046713,4.40665326997444,0.181999965187606,0.66966010603119,1
"AC231981.1",-0.25711091004259,5.1969323501536,0.181873200888088,0.669768359043517,1
"LINC02641",-0.238406477127249,5.41488602865219,0.181682347265554,0.669931426597829,1
"AC007370.2",0.51405634246506,3.52111603408719,0.181576955297429,0.670021518101078,1
"AC009320.1",0.51405634246506,3.52111603408719,0.181576955297429,0.670021518101078,1
"AC063977.3",0.51405634246506,3.52111603408719,0.181576955297429,0.670021518101078,1
"AL445531.1",0.51405634246506,3.52111603408719,0.181576955297429,0.670021518101078,1
"C21orf91-OT1",0.51405634246506,3.52111603408719,0.181576955297429,0.670021518101078,1
"AL645507.1",0.337882327522301,4.32689769523762,0.181548857947972,0.670045541584,1
"PPP1R26-AS1",0.243904533257032,5.33513311137029,0.181402534445875,0.670170684992756,1
"AL109806.2",-0.340203609115678,4.23672881311762,0.181377047929539,0.670192488473485,1
"AC020922.4",-0.348185157193914,4.32936331287813,0.181320696778548,0.670240702790754,1
"AC010320.4",-0.29427306159854,4.58484216700118,0.18123977352353,0.670309956602385,1
"AC137932.3",0.233648012409677,6.18425480592749,0.181228441508289,0.670319655955324,1
"AC011593.1",-0.23231474440601,5.88637580093748,0.181025254266678,0.670493629779444,1
"Z97056.2",0.278712172257072,4.70971175700486,0.180777359913105,0.670706039142792,1
"LINC02685",-0.365222602126633,4.16951272401708,0.180539196024867,0.670910272945968,1
"AC004471.2",-0.421590175495538,3.81742063904606,0.180533802992773,0.670914899499155,1
"CNTFR-AS1",0.30996891269495,4.44683479474715,0.180087674731205,0.671297905095577,1
"AL162427.1",0.255230528426849,9.17850520770466,0.180021214029775,0.67135501017498,1
"AC011586.2",0.432365207298926,3.72958838752884,0.179893366290554,0.671464895873879,1
"AL590491.2",0.432365207298926,3.72958838752884,0.179893366290554,0.671464895873879,1
"AL049557.1",0.273108074663715,4.85636074196491,0.179599115605046,0.67171798080144,1
"LINC00208",-0.33226035987195,4.27871669241186,0.179360225476543,0.671923630060903,1
"AC060780.1",0.248040708396244,5.16022965427238,0.17908635669485,0.67215958961364,1
"LRRC52-AS1",0.273315234412467,4.77187163065617,0.179007547403672,0.672227529446232,1
"RHOA-IT1",-0.452754166131629,3.68395052145351,0.178965430259601,0.672263844980224,1
"AC087500.1",-0.25960475864744,4.98210618692046,0.178950916011342,0.67227636106715,1
"AC004672.1",0.330938626410613,4.32241936822646,0.178894209268587,0.672325266789025,1
"AC016549.1",-0.334514700289596,4.23621001142776,0.178760339402378,0.672440756734409,1
"C16orf97",-0.334514700289596,4.23621001142776,0.178760339402378,0.672440756734409,1
"AL445237.1",-0.227983213030629,6.13860739544267,0.178569188564607,0.672605751540659,1
"AC005899.7",-0.320344588240494,5.18011000943728,0.178415730206348,0.672738286833791,1
"HMGA1P4",0.555411821403111,3.50666666684535,0.178406304277251,0.672746429787006,1
"AC243960.1",0.284269895508141,4.65402879458847,0.178344319968976,0.672799983643038,1
"AC012370.1",0.598076659887516,3.34497379171016,0.177780770239131,0.673287389099293,1
"AL109615.2",-0.229309748673151,7.32557272825273,0.177723658058553,0.673336835296549,1
"AL513493.1",-0.406601613156569,3.81668800827299,0.177598455520831,0.673445265051484,1
"FBXO3-DT",0.366556726011532,4.06478415537414,0.177570408366378,0.673469561033514,1
"AL021707.9",0.326438167519438,4.3904612691691,0.177564062190584,0.673475058752187,1
"AC099684.1",-0.305014179767653,4.45188034850165,0.177553156503186,0.673484506665092,1
"AC092924.2",-0.413764740474621,3.96578769751459,0.177496259330844,0.673533803875787,1
"AC092720.1",0.275747656001019,4.85759052033835,0.177446076009048,0.673577291751569,1
"FP700111.1",0.428019223025662,3.78384196962463,0.177085337793165,0.673890113658911,1
"SRGAP2-AS1",0.428019223025662,3.78384196962463,0.177085337793165,0.673890113658911,1
"AC068481.1",0.259260995271499,4.90465522521838,0.176985381503099,0.673976859257991,1
"AC005674.1",0.250114655622924,5.20054074486945,0.176922716988116,0.674031256441524,1
"FZD10-AS1",-0.22681167497734,6.77566226056956,0.176816076592693,0.674123853836579,1
"AC020913.2",0.235688641072851,5.54184949013786,0.176781545140368,0.67415384503823,1
"SNHG32",-0.254266425177751,4.9774018836937,0.176739462261504,0.674190399453205,1
"AL450998.2",-0.314867969356925,4.3745515657164,0.176524285465162,0.674377388369027,1
"AC092279.1",-0.234411037143892,7.45764170633583,0.176439838859703,0.674450809215681,1
"AC010601.1",-0.521743407765359,3.34858115984436,0.176436377755812,0.674453818861962,1
"AC119396.1",-0.521743407765359,3.34858115984436,0.176436377755812,0.674453818861962,1
"AC234644.2",0.384945139264423,4.03431173236737,0.176374803880178,0.674507367002925,1
"AP005242.5",-0.322745612322011,4.3073577305105,0.176348703750525,0.674530068476998,1
"AL390718.1",0.272155516558854,4.95839291453889,0.176338198856109,0.674539206023402,1
"PYCARD-AS1",0.389104932578199,3.94326707824028,0.176247262782732,0.674618318974433,1
"AL031428.1",-0.409631546756571,3.96845587357672,0.176169390282817,0.674686085905827,1
"AL355581.1",0.290969968987318,4.61279441330461,0.176145522793892,0.674706859621089,1
"RNF157-AS1",0.231868818781633,5.67549077388094,0.175774344861337,0.675030137637904,1
"AL139354.1",-0.488136368856214,3.52765891560704,0.175754844836485,0.67504713230788,1
"AC073283.1",0.434180068658,3.72946829854908,0.175647358065082,0.675140829125013,1
"AL161443.1",0.434180068658,3.72946829854908,0.175647358065082,0.675140829125013,1
"AL357873.1",0.434180068658,3.72946829854908,0.175647358065082,0.675140829125013,1
"LINC00642",-0.232277118523704,5.48864842529969,0.175646901501454,0.675141227185948,1
"AC002467.1",-0.233607566717718,6.40356712925464,0.175366027398516,0.675386226292208,1
"AC099681.3",-0.318551269550592,4.41592530187173,0.175301851064529,0.675442237984774,1
"SNHG27",-0.318551269550592,4.41592530187173,0.175301851064529,0.675442237984774,1
"AC007159.1",0.333569603264747,4.28081465115442,0.174860685089975,0.675827604447366,1
"LINC01239",0.256461508854398,4.88924286349788,0.174670901762886,0.675993559321964,1
"DLEU2L",0.426237973202922,3.7266500819452,0.174589985433527,0.67606434831669,1
"AC009093.10",-0.468693490923344,3.61756330863068,0.174569988533835,0.676081845411425,1
"AC025674.2",-0.468693490923344,3.61756330863068,0.174569988533835,0.676081845411425,1
"LINC00698",-0.468693490923344,3.61756330863068,0.174569988533835,0.676081845411425,1
"SNHG30",-0.468693490923344,3.61756330863068,0.174569988533835,0.676081845411425,1
"MPPED2-AS1",-0.307310930818836,4.38153739950224,0.174535579393759,0.676111955833292,1
"AC008906.1",-0.573126515331723,3.39112588247564,0.174534099761658,0.676113250693802,1
"AC091178.2",0.351305796375776,4.10188840557645,0.174502245659479,0.676141128523898,1
"LINC01153",0.243619956529697,5.29648694504827,0.174399231383892,0.676231304236152,1
"AC078925.1",0.256236358941487,5.0817739534792,0.174383165503339,0.676245370661671,1
"AC018943.1",-0.235802689516958,6.10779648259255,0.174093740888062,0.676498905806746,1
"AC021220.2",0.383099222547656,4.03165364173346,0.174015122810899,0.676567817751139,1
"AC026341.2",-0.349110380987147,4.24394385055233,0.173995111986787,0.676585360970714,1
"AC100803.3",0.323517177886432,4.38797812999261,0.173837563011419,0.676723523418228,1
"AL390066.1",0.247675885041935,5.17586094442168,0.17366378365826,0.676876004347483,1
"AC005614.1",0.330577182776311,4.27494153307992,0.173401252058015,0.677106529938964,1
"AJ009632.2",-0.239610015437131,7.99588038118732,0.173257299398506,0.677233019834542,1
"PHKA2-AS1",-0.323688541132309,4.43709336280284,0.17322932751416,0.677257605628737,1
"AC110619.1",-0.222779797579831,5.85158583825519,0.173222718801983,0.677263414674304,1
"AC021683.5",0.260572820223464,5.32159389175728,0.173146300731669,0.677330595459401,1
"LINC01792",-0.224385389865127,5.96984928192788,0.17294587491101,0.677506876815843,1
"AC007991.4",0.485870440617819,3.40298114995359,0.172832449007416,0.677606691866385,1
"AC020922.2",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"AC079910.1",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"AC083967.1",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"AC116609.1",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"AL049840.5",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"AL611929.1",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"GYG2-AS1",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"LINC01941",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"LINC02400",-0.594781999837785,3.13450558881743,0.172817716384995,0.677619659425841,1
"LINC02515",0.326220127328983,4.24989841660369,0.172795474042237,0.677639238221016,1
"LINC01271",0.350152911946148,4.13506186399165,0.172607931315487,0.677804381271301,1
"P4HA3-AS1",0.396449975651462,3.88337050395118,0.172521098059438,0.677880878992946,1
"AP003115.1",0.27221262032036,4.79279730667128,0.172343984766624,0.678036980959427,1
"AL445207.1",-0.229023887829643,5.90624130906641,0.172196408827606,0.678167121485948,1
"LINC01951",-0.481381103426193,3.53069063748975,0.172035709359657,0.678308909426295,1
"LINC01146",0.224913627837999,5.70203800853306,0.171868498521219,0.678456524882424,1
"AC005730.2",0.339164266461497,4.20588794959837,0.171815968543483,0.67850291625933,1
"AL359643.2",-0.35029651367296,4.11224550022975,0.17170571856572,0.67860030956512,1
"LINC02753",-0.309987393061127,4.34704060318122,0.171472677710038,0.678806295262855,1
"AC131211.1",0.23928984106625,6.15057589561062,0.171350436437546,0.678914410359038,1
"AL139351.2",0.300097381709581,4.59214612335499,0.171224191617421,0.67902611378025,1
"AC078883.2",-0.236812997088533,6.48892680939831,0.171186528514744,0.679059448031962,1
"GCC2-AS1",0.360679436242908,4.05644337883302,0.171176784712978,0.679068072618194,1
"AC084361.1",0.58786489914003,3.34802517387432,0.171075873943392,0.679157409247365,1
"AL353796.2",0.58786489914003,3.34802517387432,0.171075873943392,0.679157409247365,1
"AL591074.2",0.58786489914003,3.34802517387432,0.171075873943392,0.679157409247365,1
"PITPNM2-AS1",0.380583771386219,3.93960973984299,0.170583022149819,0.679594176452742,1
"AL158175.1",0.276785208433584,4.68551986769289,0.170542927093335,0.679629741323612,1
"FABP6-AS1",-0.271836960367627,4.75824398850706,0.17014102101499,0.679986508258719,1
"AL031058.1",0.242511302120969,5.37940290551764,0.170065550548992,0.680053557410775,1
"GIHCG",-0.293623583401258,4.53274019206356,0.169990761790767,0.680120018097358,1
"AL135790.1",0.228852126085198,7.91716349138042,0.169960504277045,0.680146911158041,1
"AC007192.2",0.393407719089307,3.87756109344431,0.169789033018373,0.680299368779762,1
"LINC02759",-0.440674626599093,3.67185469994781,0.169513646875047,0.680544407221751,1
"AL008727.1",-0.236319197932474,6.80116683269179,0.16943536545894,0.680614104470109,1
"AP005329.1",-0.240951410287004,5.12878912068261,0.169362718944472,0.680678801574065,1
"AC091691.2",0.419925086100337,3.72371549348875,0.169219681241936,0.680806234687455,1
"AC074212.1",0.224991481030063,7.42995583241979,0.169176166139718,0.680845015035093,1
"LINC02031",0.415494387898246,3.78993673084145,0.16912762004013,0.6808882858537,1
"AC009704.3",-0.391053303972692,3.8896068082551,0.169053050733606,0.680954766201138,1
"AC138305.1",-0.391053303972692,3.8896068082551,0.169053050733606,0.680954766201138,1
"AL365181.1",0.358663792115906,4.05366871982953,0.168999008447716,0.681002956924689,1
"AC009533.4",-0.438608481167982,3.68087631373591,0.168904657968458,0.681087112966835,1
"AC007250.1",-0.518779359919346,3.5520869840298,0.168875564965581,0.681113068053496,1
"AL356019.1",-0.518779359919346,3.5520869840298,0.168875564965581,0.681113068053496,1
"AL359511.2",-0.518779359919346,3.5520869840298,0.168875564965581,0.681113068053496,1
"LINC02226",-0.518779359919346,3.5520869840298,0.168875564965581,0.681113068053496,1
"Z97055.2",-0.278647539147521,4.63737513341367,0.168788104361709,0.681191111062304,1
"DNAJC9-AS1",0.238908926870139,5.19783911455758,0.168675021720109,0.681292052214918,1
"AC112504.3",-0.278720017332776,4.96708911763462,0.168558033560292,0.681396521181432,1
"AC141930.2",-0.295003424418552,4.47500757448186,0.168457742798179,0.681486113311438,1
"AC078842.1",0.37341181534598,3.96907002767068,0.168449747186512,0.681493257323147,1
"AC023794.5",0.409362903517437,3.88437866579704,0.168232412485432,0.681687519973684,1
"TDRG1",0.286787168106553,4.57636893882264,0.16819431011184,0.681721592535309,1
"BASP1-AS1",0.219848209152422,6.56176308541572,0.16813229732519,0.681777056320166,1
"MIR202HG",-0.337077994223025,4.18940778030025,0.167919912169705,0.681967102639996,1
"LINC02318",0.345941197528882,4.12962977571508,0.167869880345384,0.682011892504165,1
"LUARIS",-0.313668180825696,4.31262395526651,0.167832294559188,0.682045545460763,1
"AL031005.2",0.247707280967726,5.03729452390712,0.167813626666724,0.682062261653676,1
"AC010359.3",0.361970564593403,4.1078959239121,0.167798555692594,0.682075757772708,1
"AL139815.1",0.391902307027864,3.85296662632105,0.16775205330428,0.682117405313578,1
"IQCF5-AS1",0.377321766562971,3.93679784731663,0.16737025338715,0.68245960047308,1
"LINC02458",-0.316322788901855,4.31189661968006,0.167231368697246,0.68258419142875,1
"AL353751.1",-0.34845719792837,4.05839228061677,0.167184839904086,0.682625945075737,1
"AC016813.1",-0.393732982401852,3.91129875882451,0.167106082486466,0.682696635252416,1
"AC068389.1",-0.220441149167387,5.76685146552852,0.167064027500379,0.682734390445771,1
"AL031280.1",-0.342360254553937,4.13641314715836,0.166905399847321,0.682876849596295,1
"AL117336.2",0.258201157350915,4.79176510758397,0.166752622443882,0.683014129496851,1
"AL121899.3",-0.334800416655158,4.44858488020331,0.16664611726525,0.683109874365976,1
"AL139398.1",0.26571510646952,5.08570533078943,0.166575438447754,0.683173432147045,1
"AC124283.1",0.254130250983993,5.14376077477948,0.166502968595184,0.683238616847824,1
"AC090515.2",-0.42605326322717,3.73220613516028,0.166290013100322,0.683430260448006,1
"AC114752.2",0.483400181201305,3.52699688110006,0.165878703953451,0.683800812651154,1
"CCAT2",0.483400181201305,3.52699688110006,0.165878703953451,0.683800812651154,1
"AL049874.3",0.381890551202883,3.96070099935404,0.165850475117966,0.6838262639032,1
"LOXL1-AS1",0.226756625598103,5.725527958278,0.165828655551203,0.68384593825849,1
"AC090826.3",0.399349547010592,3.76634255004683,0.165806718329371,0.683865720222776,1
"AC084816.1",0.230348168564378,5.43104921352905,0.165768236457026,0.683900425067546,1
"AC017028.1",0.260598458049855,4.8657783097872,0.165537518392742,0.684108596503192,1
"AL138740.1",-0.475030241784644,3.55415921066484,0.165517497168168,0.6841266691505,1
"AP000942.5",0.324680558229333,4.27841179532722,0.165263178702301,0.68435634687352,1
"AC008569.2",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AC016987.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AC016994.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AC034236.3",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AC084871.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL021978.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL121809.2",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL136129.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL137139.3",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL139095.4",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL391425.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AL451129.1",-0.585767625260913,3.1314418097748,0.164935835679522,0.684652277165813,1
"AC010333.1",0.577822094598163,3.35108123139166,0.164510772465428,0.685037061121745,1
"AC090617.5",0.577822094598163,3.35108123139166,0.164510772465428,0.685037061121745,1
"AC016168.2",0.352285921997001,4.18264988741423,0.164493184324522,0.68505299506583,1
"AC005821.2",-0.248574894639338,5.01685785980322,0.164356038830408,0.685177275813376,1
"LINC01252",-0.238661341229498,9.17198301509157,0.164180574530431,0.68533636898926,1
"AL358780.1",-0.330030323018153,4.19717501896697,0.16409143335066,0.685417231056443,1
"AL139082.1",0.238236304173234,5.24130111999089,0.163990021002738,0.685509255685417,1
"NLGN4Y-AS1",-0.39534360941779,3.43546421238771,0.163950256305136,0.685545348413172,1
"AC092910.3",-0.241800849609316,5.15121478228474,0.163651598566251,0.685816590321609,1
"LINC00476",0.227342924803064,5.58409265174819,0.163577332572999,0.685884083640408,1
"AC109583.4",-0.331708806445436,4.19206890211887,0.163482075230958,0.685970680108838,1
"AC026150.1",-0.431539767141116,3.67482962242279,0.163469362385165,0.685982239312504,1
"LINC01925",0.375081452842072,4.04313374101698,0.163376194729151,0.686066968323961,1
"BHLHE40-AS1",-0.234872279751447,5.29586784542613,0.163369609604905,0.686072958065082,1
"AC006064.3",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AC105020.4",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL023754.1",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL121970.1",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL445989.2",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL512366.1",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL583722.2",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AL645941.1",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"LINC02004",-0.528815262161043,3.32032657974919,0.163321350203699,0.686116858458803,1
"AC009185.1",-0.470120169532543,3.52157822795117,0.163258304130486,0.686174221294191,1
"AC022730.4",0.30129376286086,4.37497747460709,0.163200452526575,0.686226869248316,1
"BVES-AS1",0.218863437381936,6.9614759891549,0.163172771578328,0.686252064183419,1
"AC096921.2",-0.399579371589,3.79615886237322,0.162910357806607,0.68649103426695,1
"AP005262.1",0.228591850658783,5.88835663017554,0.162888245027725,0.686511181742829,1
"DENND6A-DT",0.289512938190232,4.52716920630795,0.162870332096758,0.686527503803891,1
"LINC01551",-0.22805940477691,7.16024518062215,0.162838061238151,0.68655691128117,1
"MYCBP2-AS1",-0.293608981934374,4.53805335784149,0.162685531427099,0.686695953054865,1
"AL513320.1",-0.431945409686317,3.6658372111771,0.16258357742368,0.686788933645107,1
"AL109615.4",0.23579994543005,5.16139339266265,0.162434419799644,0.686925024345005,1
"C5orf17",-0.392156261562718,3.83778894270497,0.162334974788522,0.687015797855888,1
"AC107896.1",-0.454434445418726,3.61165498939115,0.162245915146494,0.68709711902576,1
"AL139246.4",-0.454434445418726,3.61165498939115,0.162245915146494,0.68709711902576,1
"AP000777.2",-0.454434445418726,3.61165498939115,0.162245915146494,0.68709711902576,1
"ARHGAP15-AS1",-0.454434445418726,3.61165498939115,0.162245915146494,0.68709711902576,1
"AC092634.4",-0.310438554891555,4.30180554716949,0.162196948476411,0.687141841990639,1
"AC215522.2",0.236486934948194,5.47945668765486,0.161703190531034,0.687593247363291,1
"CU633967.1",-0.28071263013855,4.5399482010942,0.161692309761277,0.687603203835308,1
"LINC00354",-0.241038878115569,5.19600141288483,0.161615234996844,0.687673742410439,1
"AP002008.3",0.361652876786188,4.03806573323226,0.161399078859739,0.687871672100181,1
"AC012615.2",-0.42401648481633,3.72351043487894,0.161294295499106,0.687967675448665,1
"AL133482.1",-0.42401648481633,3.72351043487894,0.161294295499106,0.687967675448665,1
"AL590399.1",-0.42401648481633,3.72351043487894,0.161294295499106,0.687967675448665,1
"GFOD1-AS1",-0.42401648481633,3.72351043487894,0.161294295499106,0.687967675448665,1
"GLYCTK-AS1",-0.42401648481633,3.72351043487894,0.161294295499106,0.687967675448665,1
"AC104417.2",0.302000809074421,4.38654478573267,0.161195341124925,0.688058371486963,1
"AC011476.3",0.369964863080902,3.89616869095612,0.161049614169222,0.688191995528573,1
"LINC00334",-0.238378827803843,5.32825230624374,0.161003683448437,0.688234126159017,1
"AC114956.2",0.240329243908494,10.3994649788323,0.160733429412534,0.688482162063278,1
"AC022463.1",-0.507073416236756,3.54828067707139,0.160587340439035,0.688616341558873,1
"Z93943.1",0.338523032030035,4.24777132399853,0.160571282329879,0.688631094897873,1
"AC008050.1",0.260022940231843,4.74722143455488,0.160407916751268,0.688781235210684,1
"LINC01554",0.378015320020543,3.90154425828815,0.160389641355307,0.688798036638094,1
"LINC01326",0.464409432790853,3.39674795114493,0.160207252749293,0.688965775914982,1
"LINC01118",-0.257340794620706,5.06244182330642,0.160153320152867,0.689015397902587,1
"AC008555.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC008667.3",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC011365.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC016405.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC073842.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC079171.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AC111194.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AL157392.2",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AL359632.1",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"FGF12-AS3",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"LINC02247",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"LINC02662",-0.52048264532718,3.32335380584591,0.160145770285718,0.689022345113576,1
"AP003355.2",-0.380158555759953,3.94963282113292,0.160141002569713,0.689026732352089,1
"DDR1-DT",0.299596164895539,4.35885798015858,0.160130081043576,0.689036782594511,1
"CU634019.5",-0.463422150283612,3.52460029817645,0.159794821546551,0.689345489817563,1
"FAM66B",-0.223026195985294,6.77172009716523,0.159762466581589,0.689375302162874,1
"LINC01363",0.456038580561415,3.66634241631641,0.159540518474739,0.689579902887471,1
"LINC01013",0.217555305413256,6.89568347197362,0.159425798708271,0.689685720896464,1
"AC022596.2",0.303268019057864,4.32403806412242,0.159384622898622,0.689723712406502,1
"AC087741.1",0.225804364604102,5.50903903799009,0.159044766635307,0.690037503640338,1
"AL392024.1",0.328289228600362,4.31175861904669,0.158981022348479,0.690096402373261,1
"LYRM4-AS1",-0.239629433888789,5.32443709946673,0.158913734048182,0.690158590569122,1
"AC002070.1",-0.356129070244693,4.30646211919962,0.158658503017572,0.690394615209808,1
"AL022314.1",-0.27538078358781,4.87946538017498,0.158344250386758,0.690685522356986,1
"AC112493.1",0.56754799520697,3.35414196989569,0.158048977322292,0.690959164762767,1
"MIR193BHG",0.213843053503922,7.15679214399178,0.157706906426517,0.691276547114686,1
"AL121829.1",0.249757507980348,4.81998689757909,0.157629006454113,0.691348880450206,1
"NUTM2A-AS1",0.220044500022984,7.91847773688698,0.15734175718853,0.691615782188972,1
"AL589923.1",0.296963606228722,4.59266779941483,0.157288561142991,0.691665240989184,1
"BX284668.4",-0.257083493052812,4.76009823419457,0.157226279786269,0.69172315912087,1
"AL031598.1",0.2216717978149,5.53046226375048,0.157093986953028,0.691846228018481,1
"AC092720.3",0.230227414638272,5.26390453394982,0.156738052280212,0.692177643595786,1
"AC097518.2",0.322771935460261,4.18311991013041,0.156653762308257,0.692256190861022,1
"AC009121.3",-0.422660836581986,3.66880321197589,0.156618911221042,0.692288674673162,1
"MIR122HG",0.226251564975009,8.22238304310911,0.156570704228191,0.692333614076185,1
"AP001972.4",-0.472406224252603,3.57267547841768,0.156353258075737,0.692536420694028,1
"LINC01625",-0.227950856541684,6.66150284604457,0.156338381854229,0.692550301334376,1
"AC096589.1",-0.217211265819,5.56210233353281,0.156280675837557,0.692604152642184,1
"GCSIR",-0.240802474214318,5.11047988104617,0.15623828707362,0.692643717199875,1
"FLG-AS1",0.211980534765202,6.74741512636316,0.156171176838446,0.692706368820543,1
"AC090912.1",0.313377491521378,4.25114600411878,0.155841965517102,0.693013933919724,1
"THAP9-AS1",-0.257568880453094,4.86657432404101,0.155719770457948,0.693128189988124,1
"AC090796.1",-0.425502629113636,3.66454909224456,0.155679713306364,0.693165655909298,1
"AC104187.1",-0.37419627081694,3.95546181996285,0.155595003215217,0.693244904595489,1
