ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC026369.2,lncRNA,1.5,2.0,1.0,0.0,6.0,7.5
AC026369.3,lncRNA,0.0,0.0,0.0,0.0,2.0,4.0
AC026391.1,lncRNA,0.0,2.0,2.0,3.0,5.0,5.0
AC026401.1,lncRNA,0.0,0.0,0.0,1.0,0.0,2.0
AC026401.2,lncRNA,0.0,6.0,2.0,6.0,2.0,2.0
AC026401.3,lncRNA,0.0,2.0,0.0,0.0,1.0,1.0
AC026402.2,lncRNA,0.0,0.0,0.0,0.0,1.0,2.0
AC026408.1,lncRNA,1.0,1.0,0.0,0.0,0.0,4.0
AC026412.3,lncRNA,3.0,0.0,0.0,3.0,11.0,5.0
AC026412.4,lncRNA,1.0,0.0,1.0,2.0,10.0,11.0
AC026415.1,lncRNA,0.0,0.0,2.0,0.0,0.0,3.0
AC026427.1,lncRNA,0.0,0.0,0.0,0.5,2.0,2.0
AC026433.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC026458.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC026461.1,lncRNA,0.0,0.0,0.0,0.0,0.5,2.0
AC026461.2,lncRNA,0.0,0.0,0.0,0.5,0.0,0.0
AC026462.3,lncRNA,2.0,5.0,2.0,2.0,8.0,6.0
AC026462.4,lncRNA,2.0,0.0,1.0,3.0,6.0,2.0
AC026462.5,lncRNA,0.0,1.0,0.0,0.0,10.0,4.0
AC026464.2,lncRNA,0.0,0.5,0.5,0.5,0.5,1.0
AC026469.1,lncRNA,0.0,1.0,2.0,0.0,5.0,9.0
AC026470.2,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC026471.1,lncRNA,3.0,1.5,3.0,2.5,13.5,11.0
AC026471.2,lncRNA,1.0,2.0,0.0,4.0,1.0,2.0
AC026471.3,lncRNA,0.0,0.0,2.0,0.5,7.0,1.0
AC026471.4,lncRNA,0.0,1.0,0.0,0.0,0.0,2.0
AC026471.5,lncRNA,0.0,0.0,0.0,0.5,0.5,0.5
AC026474.1,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC026495.1,lncRNA,2.0,6.0,4.0,0.0,2.0,8.0
AC026495.2,lncRNA,0.0,0.0,0.0,1.0,4.0,2.0
AC026523.1,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC026523.4,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC026583.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC026620.2,lncRNA,2.0,2.0,0.0,0.0,0.0,3.0
AC026624.1,lncRNA,0.0,3.0,0.0,1.0,2.0,2.0
AC026688.2,lncRNA,1.0,0.0,0.0,0.0,8.0,2.0
AC026691.1,lncRNA,1.0,1.0,5.5,2.0,26.0,24.5
AC026704.1,lncRNA,0.0,0.0,1.0,0.0,2.0,0.0
AC026719.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC026725.1,lncRNA,0.0,0.0,2.0,0.0,2.0,0.0
AC026726.1,lncRNA,0.0,1.0,3.0,0.0,6.0,5.0
AC026726.2,lncRNA,0.0,0.0,0.0,2.0,0.0,3.0
AC026736.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC026740.1,lncRNA,4.0,1.0,0.0,2.0,14.0,11.0
AC026741.1,lncRNA,0.0,0.0,0.0,0.0,3.0,2.0
AC026746.1,lncRNA,2.0,7.0,2.0,7.0,8.0,5.0
AC026748.3,lncRNA,5.0,0.0,2.0,3.0,12.0,8.0
AC026765.2,lncRNA,1.0,2.0,0.0,4.0,1.0,1.0
AC026765.3,lncRNA,0.5,0.0,2.5,2.5,15.0,6.0
AC026765.4,lncRNA,0.0,0.0,0.0,1.0,5.0,7.0
AC026770.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC026771.1,lncRNA,0.0,0.0,0.0,0.0,0.5,1.0
AC026774.1,lncRNA,0.0,0.0,2.0,0.0,5.0,2.0
AC026780.1,lncRNA,0.0,1.0,0.0,0.0,6.0,2.0
AC026780.2,lncRNA,0.0,1.0,0.0,1.0,3.0,1.0
AC026782.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC026782.2,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC026785.2,lncRNA,1.0,0.0,0.5,4.0,0.5,0.5
AC026785.3,lncRNA,0.0,1.0,0.0,1.0,3.0,2.0
AC026786.2,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC026803.2,lncRNA,2.0,2.0,1.0,1.0,3.0,2.0
AC026803.3,lncRNA,0.0,0.5,0.0,0.0,1.0,0.0
AC026888.1,lncRNA,0.0,0.0,0.0,0.0,1.0,2.0
AC026894.1,lncRNA,0.0,0.5,0.0,2.0,4.0,3.0
AC026904.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC026904.2,lncRNA,0.0,0.0,0.0,2.0,8.0,7.0
AC026950.2,lncRNA,1.0,0.0,0.0,0.0,3.0,0.0
AC026954.3,lncRNA,0.5,0.5,1.0,0.5,0.5,0.0
AC026956.2,lncRNA,73.0,18.0,3.0,3.0,26.0,12.0
AC026979.1,lncRNA,0.0,1.0,0.0,0.5,0.5,1.0
AC026979.2,lncRNA,1.0,0.0,1.0,5.0,2.0,1.0
AC026979.4,lncRNA,0.0,0.0,0.0,7.0,1.0,1.0
AC026991.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC026992.1,lncRNA,2.0,2.5,2.0,2.0,2.5,6.5
AC026992.2,lncRNA,4.0,5.5,3.0,2.0,13.5,21.5
AC027013.1,lncRNA,0.0,0.0,0.0,0.0,9.0,2.0
AC027018.1,lncRNA,0.0,0.0,1.0,0.0,3.0,3.0
AC027020.1,lncRNA,0.0,0.0,0.0,0.0,1.5,1.5
AC027020.2,lncRNA,0.0,1.0,1.0,0.0,3.0,4.0
AC027045.1,lncRNA,0.0,0.0,0.0,0.0,0.33,1.5
AC027045.2,lncRNA,0.0,1.0,0.0,0.0,3.0,4.0
AC027045.3,lncRNA,0.0,4.0,19.5,2.0,2.33,4.5
AC027088.1,lncRNA,0.0,0.5,0.33,0.33,1.83,2.17
AC027088.2,lncRNA,0.0,0.0,0.5,0.0,1.0,0.0
AC027088.3,lncRNA,0.0,0.0,1.0,0.0,0.0,1.0
AC027088.5,lncRNA,0.0,0.0,0.0,0.0,15.0,7.0
AC027097.1,lncRNA,0.5,6.5,1.0,0.5,1.0,4.0
AC027097.2,lncRNA,2.5,2.0,0.0,4.5,7.0,2.5
AC027117.1,lncRNA,0.0,6.0,2.0,1.0,4.0,2.0
AC027117.2,lncRNA,0.0,0.0,2.0,3.0,4.0,10.0
AC027128.1,lncRNA,1.0,2.0,0.0,0.0,4.0,3.0
AC027129.1,lncRNA,0.0,1.0,1.0,1.0,2.0,0.0
AC027130.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC027228.1,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC027228.2,lncRNA,0.0,0.0,1.0,0.0,3.0,2.0
AC027237.2,lncRNA,1.0,1.0,0.0,5.0,1.0,2.0
AC027237.3,lncRNA,10.5,1.5,24.0,26.0,52.0,36.5
AC027237.4,lncRNA,0.0,0.0,0.0,0.0,3.0,2.0
AC027243.1,lncRNA,0.0,1.0,0.0,0.5,8.0,5.0
AC027243.2,lncRNA,0.0,0.0,1.0,0.0,1.0,0.0
AC027243.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC027250.2,lncRNA,1.0,0.0,0.0,0.0,5.0,5.0
AC027251.1,lncRNA,2.0,0.0,1.0,3.0,6.0,6.0
AC027277.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC027277.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC027279.1,lncRNA,3.0,2.0,0.0,1.0,22.0,21.0
AC027279.2,lncRNA,0.0,0.0,1.0,0.0,2.0,3.0
AC027287.2,lncRNA,1.0,0.0,0.0,0.0,1.0,0.0
AC027288.1,lncRNA,0.0,1.0,1.0,0.0,2.0,4.0
AC027288.3,lncRNA,0.0,2.0,1.0,0.0,0.0,2.0
AC027290.1,lncRNA,2.5,0.5,0.0,0.5,1.0,2.0
AC027307.1,lncRNA,0.0,3.0,4.0,1.0,10.5,6.0
AC027307.2,lncRNA,0.5,0.5,0.0,1.0,1.0,0.5
AC027307.3,lncRNA,0.0,1.0,0.0,0.0,4.0,0.0
AC027309.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC027315.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC027319.1,lncRNA,0.0,1.5,0.0,0.5,0.0,0.0
AC027329.1,lncRNA,0.0,0.0,0.0,2.0,5.0,3.0
AC027338.1,lncRNA,0.0,0.0,0.0,0.0,3.0,1.0
AC027338.2,lncRNA,0.0,1.0,0.0,0.0,0.0,1.0
AC027343.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC027343.2,lncRNA,0.0,0.0,0.0,0.0,2.0,4.0
AC027343.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC027348.1,lncRNA,0.0,0.0,0.0,0.0,1.0,4.0
AC027373.1,lncRNA,0.0,0.0,1.0,1.0,1.0,1.0
AC027419.2,lncRNA,1.0,1.0,0.0,0.0,0.0,0.0
AC027449.1,lncRNA,0.0,0.0,0.0,0.0,0.0,12.0
AC027451.1,lncRNA,0.5,0.0,0.0,2.0,0.5,1.5
AC027458.1,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC027514.1,lncRNA,0.0,2.0,0.0,0.0,0.0,0.0
AC027514.2,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC027541.1,lncRNA,0.0,0.0,0.0,0.0,4.0,3.0
AC027544.2,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC027575.2,lncRNA,0.0,1.0,1.0,0.0,0.0,0.0
AC027584.1,lncRNA,0.0,2.0,1.0,0.0,3.0,3.0
AC027601.1,lncRNA,4.5,3.0,5.5,5.5,30.5,28.0
AC027601.2,lncRNA,0.0,0.0,1.0,2.0,2.0,2.0
AC027601.3,lncRNA,0.0,0.0,0.0,0.0,0.5,1.0
AC027601.5,lncRNA,14.0,10.0,12.0,17.0,75.0,49.0
AC027607.1,lncRNA,0.0,2.0,0.0,0.0,0.0,1.0
AC027627.1,lncRNA,0.0,0.0,1.0,0.0,1.0,0.0
AC027644.3,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC027682.1,lncRNA,0.0,0.0,0.0,2.0,8.0,4.0
AC027682.2,lncRNA,0.0,0.0,0.5,0.0,0.0,0.33
AC027682.3,lncRNA,0.0,0.0,0.0,0.0,0.0,0.33
AC027682.4,lncRNA,2.0,1.0,3.0,1.0,7.0,9.0
AC027682.5,lncRNA,0.0,0.0,0.0,4.0,2.5,6.0
AC027682.6,lncRNA,0.5,0.5,0.0,0.0,4.5,4.5
AC027688.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC027698.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC027702.1,lncRNA,4.0,3.0,3.0,3.0,13.0,18.0
AC027763.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC027779.1,lncRNA,1.0,9.0,0.0,0.0,1.0,2.0
AC027796.1,lncRNA,3.0,2.0,0.0,1.0,3.0,9.0
AC027796.4,lncRNA,1.0,1.0,0.0,2.0,4.0,0.0
AC027801.1,lncRNA,0.0,0.0,0.0,1.0,4.0,0.0
AC027801.2,lncRNA,0.0,1.0,8.0,1.0,7.0,16.0
AC027801.4,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC027807.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC027808.1,lncRNA,0.0,0.0,0.0,0.0,0.5,1.5
AC027808.2,lncRNA,0.0,0.0,1.0,0.0,0.5,1.0
AC027811.1,lncRNA,0.0,0.0,0.0,3.0,3.0,2.0
AC032011.1,lncRNA,1.0,0.0,0.0,0.0,0.0,3.0
AC032019.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC032044.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC034102.3,lncRNA,0.0,0.0,0.0,0.0,1.0,2.0
AC034102.4,lncRNA,0.5,0.5,0.5,0.0,1.5,0.5
AC034102.5,lncRNA,0.0,0.0,0.0,0.5,1.5,1.0
AC034102.6,lncRNA,0.5,0.5,5.0,1.0,3.0,5.5
AC034102.7,lncRNA,0.0,1.0,0.0,0.0,0.0,0.5
AC034102.8,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC034110.1,lncRNA,0.0,0.5,4.0,0.0,8.0,12.0
AC034111.1,lncRNA,5.0,5.0,0.0,9.0,39.0,20.0
AC034111.2,lncRNA,1.0,3.0,1.0,2.0,6.0,5.0
AC034114.2,lncRNA,5.0,8.0,4.0,10.0,44.0,40.0
AC034139.1,lncRNA,3.0,2.0,1.0,1.0,1.0,5.0
AC034148.1,lncRNA,0.0,0.0,0.0,0.0,4.0,3.0
AC034159.2,lncRNA,0.0,4.0,0.0,1.0,0.0,0.0
AC034187.1,lncRNA,0.5,3.0,0.0,2.0,0.5,0.0
AC034193.1,lncRNA,0.0,0.0,0.0,0.5,0.0,0.5
AC034195.1,lncRNA,13.0,3.0,1.0,3.0,21.0,12.0
AC034199.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC034199.2,lncRNA,0.0,0.0,1.0,0.0,4.0,2.0
AC034206.1,lncRNA,0.0,0.0,0.0,0.0,1.5,0.33
AC034213.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC034222.2,lncRNA,1.0,0.0,0.0,1.0,0.0,3.0
AC034223.1,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC034226.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC034228.1,lncRNA,1.0,0.0,0.67,0.0,4.0,10.0
AC034228.2,lncRNA,0.67,0.0,1.0,0.0,15.67,1.67
AC034229.1,lncRNA,1.0,0.0,0.0,1.0,1.0,4.0
AC034229.2,lncRNA,0.0,0.0,0.0,0.5,0.5,0.5
AC034229.3,lncRNA,0.0,0.0,0.0,0.5,0.5,0.5
AC034229.4,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC034231.1,lncRNA,0.0,1.0,0.0,0.0,4.0,3.0
AC034232.1,lncRNA,0.0,2.0,0.0,0.0,1.0,0.0
AC034236.2,lncRNA,2.0,0.0,3.0,2.0,47.0,42.5
AC034236.3,lncRNA,0.0,0.0,1.0,0.0,8.0,2.0
AC034238.1,lncRNA,0.0,4.0,2.0,1.0,44.5,31.5
AC034238.2,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC034243.1,lncRNA,0.0,0.0,0.0,0.0,3.0,1.0
AC034245.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC034268.2,lncRNA,1.0,4.0,1.0,7.0,2.0,6.0
AC035139.2,lncRNA,3.0,1.0,0.0,1.0,1.0,0.0
AC035140.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC036101.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC036103.1,lncRNA,0.5,0.5,2.5,0.5,0.5,1.0
AC036108.1,lncRNA,1.0,3.0,2.5,1.0,10.0,12.0
AC036108.2,lncRNA,1.5,1.0,1.0,0.5,6.5,6.5
AC036108.3,lncRNA,0.0,0.0,0.0,0.5,1.0,3.5
AC036176.1,lncRNA,2.0,2.0,1.0,0.0,4.0,0.0
AC036176.3,lncRNA,0.0,0.0,0.0,3.0,3.0,3.0
AC036214.1,lncRNA,3.0,3.0,2.0,0.0,11.0,12.0
AC036214.2,lncRNA,1.0,0.0,0.0,1.0,0.0,2.0
AC036214.4,lncRNA,14.0,7.0,2.0,3.0,15.0,9.0
AC036222.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC037193.1,lncRNA,1.0,0.0,0.0,1.0,9.0,4.0
AC037198.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC037198.2,lncRNA,0.5,0.0,0.0,0.0,0.5,0.0
AC037433.1,lncRNA,0.0,0.0,0.0,0.0,2.0,1.0
AC037441.1,lncRNA,2.0,4.0,3.0,1.0,2.0,5.0
AC037441.2,lncRNA,0.0,0.0,0.0,0.0,3.0,0.0
AC037450.1,lncRNA,1.0,0.0,1.0,0.0,0.0,0.0
AC037459.2,lncRNA,1.5,0.5,1.0,0.0,4.0,6.5
AC037459.3,lncRNA,22.5,1.5,4.0,1.0,33.5,6.0
AC037459.4,lncRNA,1.0,0.0,1.0,0.0,4.0,0.0
AC037486.1,lncRNA,0.0,0.0,1.0,0.0,4.0,2.0
AC037487.2,lncRNA,2.0,1.0,0.0,0.0,0.0,0.0
AC037487.4,lncRNA,0.0,0.5,0.0,0.0,1.0,0.0
AC039056.1,lncRNA,0.0,1.0,0.0,1.0,0.0,0.0
AC040160.1,lncRNA,0.0,0.0,0.0,0.0,3.0,0.0
AC040162.3,lncRNA,1.0,2.5,1.5,0.5,11.5,5.5
AC040168.1,lncRNA,3.0,5.0,2.0,11.0,16.0,20.0
AC040169.1,lncRNA,3.0,2.0,23.0,9.0,26.0,17.0
AC040169.3,lncRNA,0.0,0.0,0.0,0.0,12.0,8.0
AC040169.4,lncRNA,16.0,4.0,5.0,0.5,13.5,7.5
AC040173.1,lncRNA,0.0,0.0,1.0,2.0,3.0,4.0
AC040174.1,lncRNA,1.0,1.0,0.0,0.0,3.0,4.0
AC040896.1,lncRNA,0.0,1.0,0.0,1.0,0.0,0.0
AC040914.1,lncRNA,0.0,0.0,0.0,0.0,0.0,5.0
AC040934.1,lncRNA,0.0,8.0,2.0,0.0,9.0,11.0
AC040936.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC040963.1,lncRNA,1.0,4.0,1.0,0.0,4.0,3.0
AC040970.1,lncRNA,0.0,0.0,2.0,2.0,2.0,8.0
AC040977.1,lncRNA,1.0,0.0,0.0,1.0,1.0,0.0
AC040977.2,lncRNA,0.0,0.0,0.75,0.0,1.0,0.33
AC041005.1,lncRNA,2.0,1.0,0.0,3.0,8.0,4.0
AC044781.1,lncRNA,0.0,0.0,0.0,3.0,0.0,0.0
AC044784.1,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC044798.1,lncRNA,0.0,0.0,0.0,3.0,0.0,0.0
AC044798.2,lncRNA,0.0,0.0,1.0,0.0,0.0,1.0
AC044798.3,lncRNA,0.0,2.0,0.0,2.0,13.0,10.0
AC044802.1,lncRNA,0.0,4.0,2.0,3.0,3.0,8.0
AC044802.2,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC044810.2,lncRNA,0.0,2.5,0.0,0.0,2.0,0.0
AC044810.3,lncRNA,0.0,0.5,0.0,0.0,0.0,0.5
AC044839.1,lncRNA,5.0,6.0,1.0,4.0,14.0,14.0
AC044839.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC044839.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC044840.1,lncRNA,0.0,0.0,0.0,0.0,5.0,1.0
AC044849.1,lncRNA,0.5,2.0,2.5,2.5,10.0,7.0
AC044873.1,lncRNA,0.0,0.0,0.0,1.0,2.0,3.0
AC044893.1,lncRNA,2.0,2.0,0.0,1.0,1.0,3.0
AC044893.2,lncRNA,2.0,0.0,0.0,0.0,1.0,0.0
AC046129.1,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC046130.1,lncRNA,1.0,7.0,1.0,1.0,10.0,12.5
AC046130.2,lncRNA,0.0,3.0,0.0,0.0,17.0,17.0
AC046134.2,lncRNA,4.0,4.0,2.5,7.0,18.0,21.33
AC046143.1,lncRNA,0.0,1.0,0.5,0.5,4.0,5.0
AC046158.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC046158.2,lncRNA,0.0,1.0,0.0,0.0,0.0,0.0
AC046168.1,lncRNA,3.0,1.0,0.0,2.0,15.0,5.0
AC046168.2,lncRNA,0.0,0.0,0.0,0.0,6.0,5.0
AC046195.1,lncRNA,0.0,4.0,0.0,3.0,5.0,7.0
AC046195.2,lncRNA,0.0,1.0,0.0,0.0,8.0,3.0
AC048337.1,lncRNA,0.0,0.5,0.0,2.0,0.5,3.0
AC048341.1,lncRNA,6.0,4.0,1.0,4.0,13.0,38.5
AC048341.2,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC048344.1,lncRNA,0.0,0.0,0.0,3.0,0.0,0.0
AC048352.1,lncRNA,2.0,1.0,2.0,0.0,3.0,6.0
AC048380.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC048382.1,lncRNA,0.0,1.0,1.0,2.0,0.0,4.0
AC048382.4,lncRNA,0.0,0.0,0.0,3.0,0.5,0.0
AC048382.5,lncRNA,2.0,3.5,2.0,1.83,17.17,14.0
AC048382.6,lncRNA,0.0,0.0,0.0,0.0,3.0,1.0
AC048383.1,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC048387.1,lncRNA,0.0,0.0,1.0,0.0,1.0,1.0
AC051618.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC051619.10,lncRNA,1.0,0.0,0.0,0.0,1.0,4.0
AC051619.4,lncRNA,1.0,0.0,2.0,4.0,9.0,4.5
AC051619.5,lncRNA,0.0,0.5,0.0,1.5,0.5,2.0
AC051619.6,lncRNA,2.0,2.0,11.0,7.0,12.0,7.5
AC051619.7,lncRNA,4.0,3.0,8.0,0.0,13.0,11.0
AC051635.1,lncRNA,1.0,0.0,0.0,2.0,7.0,1.0
AC051649.1,lncRNA,0.0,1.0,0.0,0.5,4.0,1.0
AC053503.1,lncRNA,1.0,0.0,2.0,1.0,10.0,8.0
AC053503.3,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC053503.4,lncRNA,0.33,0.33,0.33,0.0,6.67,2.5
AC053513.1,lncRNA,1.0,0.0,0.0,5.0,3.0,2.0
AC053513.2,lncRNA,2.0,0.0,0.0,1.0,2.0,0.0
AC053527.2,lncRNA,1.0,1.0,0.0,0.0,3.0,2.0
AC053545.1,lncRNA,2.0,2.0,3.0,1.0,12.0,6.0
AC055714.1,lncRNA,0.0,3.0,1.0,1.0,10.0,11.0
AC055716.3,lncRNA,0.5,0.0,0.0,0.0,1.5,0.5
AC055717.1,lncRNA,0.0,5.0,3.0,3.0,20.0,15.0
AC055717.2,lncRNA,1.0,0.0,0.5,0.0,1.0,0.0
AC055720.1,lncRNA,0.0,0.0,1.0,3.0,3.0,1.0
AC055720.2,lncRNA,0.0,0.0,0.0,0.0,0.33,0.0
AC055720.3,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC055733.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC055736.1,lncRNA,0.0,1.0,0.0,0.0,3.0,2.0
AC055758.1,lncRNA,0.0,0.0,1.0,0.0,2.0,0.0
AC055758.2,lncRNA,0.0,1.0,0.0,1.0,1.0,1.0
AC055764.1,lncRNA,0.0,0.0,0.0,1.0,2.0,3.5
AC055788.1,lncRNA,0.0,1.0,1.0,0.0,1.0,4.0
AC055788.2,lncRNA,1.0,1.0,1.0,1.0,5.0,2.0
AC055807.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC055811.1,lncRNA,0.0,0.0,2.0,0.0,2.0,6.0
AC055811.3,lncRNA,0.0,1.0,0.0,0.0,0.0,2.0
AC055840.1,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC055854.1,lncRNA,16.5,23.5,10.0,8.0,56.5,76.0
AC055855.1,lncRNA,0.0,1.0,1.0,0.0,0.0,0.5
AC055855.2,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC055872.2,lncRNA,1.0,0.0,0.0,0.0,1.0,3.0
AC055878.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC058791.1,lncRNA,0.0,2.0,0.0,1.0,10.0,13.0
AC060234.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC060234.2,lncRNA,0.5,3.0,2.0,1.0,3.0,3.0
AC060234.3,lncRNA,2.0,0.0,1.0,4.0,3.0,2.0
AC060765.1,lncRNA,1.0,1.0,1.0,0.0,8.0,3.0
AC060765.2,lncRNA,0.0,0.0,0.0,4.0,5.0,1.0
AC060766.3,lncRNA,0.0,1.0,1.0,0.0,0.0,0.0
AC060766.5,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC060766.6,lncRNA,0.0,0.5,0.0,0.0,7.0,7.5
AC060780.1,lncRNA,1.0,2.0,3.0,4.0,15.0,8.0
AC060809.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC060814.2,lncRNA,1.0,0.0,1.0,1.0,4.0,6.0
AC060814.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC060834.2,lncRNA,0.0,0.0,0.0,1.0,0.0,3.0
AC061708.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC061709.2,lncRNA,1.0,1.0,3.0,0.0,9.0,6.0
AC061958.1,lncRNA,2.0,1.0,0.0,1.0,3.0,5.0
AC061961.1,lncRNA,2.0,5.0,1.0,1.0,6.0,18.0
AC061975.1,lncRNA,1.0,2.0,1.0,0.0,11.5,8.0
AC061975.4,lncRNA,0.0,0.0,0.0,0.0,1.5,0.0
AC061975.6,lncRNA,0.0,1.0,1.0,0.5,4.0,0.5
AC061975.7,lncRNA,1.0,1.0,0.0,0.0,4.0,3.0
AC061975.8,lncRNA,0.0,0.0,0.0,0.0,4.0,1.0
AC061979.1,lncRNA,1.0,8.0,0.0,1.0,3.0,5.0
AC061992.2,lncRNA,2.0,2.0,1.0,5.0,16.0,21.0
AC062004.1,lncRNA,0.0,1.0,1.0,1.0,2.0,0.0
AC062015.1,lncRNA,0.0,0.0,0.0,2.0,2.0,2.0
AC062020.1,lncRNA,0.0,0.0,0.0,0.0,13.0,12.0
AC062021.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC062022.2,lncRNA,1.0,7.0,3.0,3.0,10.0,5.0
AC062028.1,lncRNA,2.0,0.0,1.0,2.0,18.0,16.0
AC062029.1,lncRNA,0.0,0.0,1.0,3.0,5.0,4.0
AC062037.3,lncRNA,2.0,0.0,0.5,2.0,5.0,6.5
AC063919.1,lncRNA,1.0,4.0,1.0,1.0,10.5,9.0
AC063919.2,lncRNA,0.0,0.0,0.0,3.0,0.0,1.0
AC063926.1,lncRNA,1.0,1.0,0.0,0.0,2.0,1.0
AC063938.1,lncRNA,0.0,2.0,0.0,3.0,0.0,9.0
AC063943.1,lncRNA,2.0,0.0,0.0,0.0,1.0,0.0
AC063944.1,lncRNA,0.0,3.0,1.0,3.0,2.0,6.5
AC063948.1,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC063949.2,lncRNA,0.0,1.0,0.5,0.5,1.0,1.0
AC063952.4,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC063960.1,lncRNA,0.0,0.0,3.0,0.0,3.0,0.0
AC063960.2,lncRNA,0.0,1.0,5.0,1.0,3.0,3.0
AC063962.1,lncRNA,1.0,0.0,0.0,0.0,1.0,1.0
AC063965.2,lncRNA,1.0,0.0,0.0,0.0,4.0,1.0
AC063976.1,lncRNA,1.0,0.0,1.0,0.0,1.0,2.0
AC063977.3,lncRNA,0.0,0.0,0.0,0.5,1.5,0.5
AC063977.5,lncRNA,4.5,2.0,3.0,2.0,16.0,13.0
AC063979.1,lncRNA,0.0,0.0,0.0,0.0,2.0,6.0
AC063980.1,lncRNA,0.0,2.0,0.0,4.0,0.0,0.0
AC064799.2,lncRNA,0.0,0.0,1.0,0.0,3.0,0.0
